id,name,type,length_km,voltage,installed,capacity_mw,status,from_trf_id,from_sub_id,to_trf_id,to_sub_id
LINE-EEDE5E26,Line_2132,Cable,22.69,10kV,01-04-00,168,Active,TRF-682AF986,,TRF-7F842C66,
LINE-D59011D3,Line_2133,Underground,20.33,20kV,23-08-19,62,Active,TRF-88D28E35,,TRF-C20BD27E,
LINE-A2F97368,Line_2134,Cable,28.74,10kV,07-01-22,56,Active,TRF-6AE1A667,,TRF-A047379E,
LINE-DCA85550,Line_2135,Underground,4.11,110kV,08-10-02,61,Active,TRF-4313F9C6,,TRF-424298DC,
LINE-789DCD77,Line_2136,Underground,45.96,10kV,02-01-14,165,Active,TRF-FC1E0D0D,,TRF-D3CC8B55,
LINE-02F49B26,Line_2137,Underground,29.09,110kV,04-09-13,103,Under_Repair,TRF-939DE894,,TRF-974BDD7F,
LINE-E36A55F5,Line_2138,Overhead,40.32,20kV,14-09-23,31,Active,TRF-4D7CBE42,,TRF-5598A61C,
LINE-277B2054,Line_2139,Underground,24.51,110kV,29-09-02,21,Under_Repair,TRF-A1EB7EE2,,TRF-C66F530D,
LINE-F517D012,Line_2140,Underground,23.76,20kV,12-11-03,137,Under_Repair,TRF-55A0A65B,,TRF-CA866BB8,
LINE-8E092D6E,Line_2141,Underground,29.6,10kV,14-08-24,192,Under_Repair,TRF-67473465,,TRF-F816A9E5,
LINE-A66B1020,Line_2142,Underground,1.16,20kV,16-01-10,124,Active,TRF-EE8EB8E2,,TRF-01B1DE9E,
LINE-08B721DB,Line_2143,Underground,10.62,10kV,04-07-01,40,Active,TRF-DDC04DD5,,TRF-65C0BB75,
LINE-671258A4,Line_2144,Underground,35.43,10kV,05-08-08,55,Active,TRF-D0349D6D,,TRF-5387E1F7,
LINE-7DC1D5D6,Line_2145,Cable,17.69,20kV,10-05-06,23,Active,TRF-6D4018C6,,TRF-C5142599,
LINE-C6CAF50F,Line_2146,Cable,43.13,20kV,30-04-11,199,Active,TRF-7CACCE59,,TRF-0CF96BD1,
LINE-377013E5,Line_2147,Overhead,34.07,10kV,11-03-10,154,Active,TRF-A2239550,,TRF-C0D2B35D,
LINE-3162F07D,Line_2148,Underground,23.09,20kV,18-10-17,51,Active,TRF-66B22010,,TRF-0995DFC9,
LINE-B915972E,Line_2149,Cable,30.02,110kV,08-07-24,108,Active,TRF-CED4F024,,TRF-71A27110,
LINE-8BBEA43D,Line_2150,Cable,3.39,10kV,08-08-19,136,Active,TRF-45DD0019,,TRF-08413469,
LINE-A5FBD81F,Line_2151,Cable,13.07,20kV,01-04-23,143,Active,TRF-49D04B33,,TRF-6B414B12,
LINE-87C62A22,Line_2152,Underground,25.26,20kV,13-07-15,187,Active,TRF-120EC3FA,,TRF-26116DBA,
LINE-8C30D841,Line_2153,Underground,40.98,110kV,07-04-04,133,Active,TRF-7DDBAB0F,,TRF-91CA4481,
LINE-9CEBE0BB,Line_2154,Overhead,28.25,20kV,03-10-18,32,Under_Repair,TRF-092C0E21,,TRF-A6A4D223,
LINE-CB78E36C,Line_2155,Cable,28.63,110kV,09-03-06,133,Active,TRF-284B83EB,,TRF-80ACACC9,
LINE-35467BEA,Line_2156,Underground,41.8,110kV,28-08-14,94,Active,TRF-9EE7DA66,,TRF-BD9E6AD7,
LINE-1342227E,Line_2157,Overhead,4.77,20kV,04-05-22,28,Active,TRF-089B7C48,,,SUB-45668198
LINE-95F40DEB,Line_2158,Cable,27.66,10kV,24-12-15,19,Active,TRF-DD6C935E,,TRF-6C438A0A,
LINE-EF32B41A,Line_2159,Underground,28.45,10kV,09-09-04,69,Under_Repair,TRF-7E800AC8,,TRF-1197061B,
LINE-99F1D6AF,Line_2160,Underground,28.65,110kV,23-03-05,154,Active,TRF-FA0E9F44,,TRF-064CB815,
LINE-CF085A43,Line_2161,Cable,35.04,10kV,17-02-17,91,Active,TRF-46E46E5D,,TRF-5387E1F7,
LINE-AB547FF2,Line_2162,Overhead,3.09,20kV,09-03-04,78,Active,TRF-D3461B04,,TRF-D76F1C7E,
LINE-3577F9A4,Line_2163,Cable,32.96,20kV,25-05-01,137,Active,TRF-82EB2AD8,,TRF-4DF4D21D,
LINE-AAC639EB,Line_2164,Overhead,27.45,10kV,12-04-04,17,Under_Repair,TRF-6E358CEE,,TRF-0A6F06FE,
LINE-5C41C0F0,Line_2165,Cable,27.25,20kV,05-11-02,118,Active,TRF-5413DC58,,TRF-C74B2789,
LINE-A18FECBB,Line_2166,Overhead,21.34,10kV,17-10-24,40,Active,TRF-93925574,,TRF-2C9683E2,
LINE-60294ED4,Line_2167,Underground,25.54,10kV,05-06-20,167,Under_Repair,TRF-6B3504A7,,TRF-69996A1C,
LINE-EBDD57D0,Line_2168,Overhead,20.02,20kV,08-02-13,103,Under_Repair,TRF-C45B2847,,TRF-C881C0FF,
LINE-E6BB61B1,Line_2169,Cable,49.6,20kV,17-11-07,8,Under_Repair,TRF-022AA10C,,TRF-60034C8B,
LINE-D01F63D9,Line_2170,Overhead,4.39,10kV,09-12-11,196,Active,TRF-E680F66A,,TRF-9CDF3283,
LINE-964B9094,Line_2171,Cable,45.73,20kV,03-12-18,41,Active,TRF-9B71805D,,TRF-F816A9E5,
LINE-02383B1C,Line_2172,Underground,36.54,110kV,19-06-01,146,Active,TRF-59AD4C80,,TRF-3CE3E202,
LINE-52B38353,Line_2173,Overhead,10.44,110kV,24-02-18,6,Active,TRF-3EEA79C0,,TRF-8FC412EE,
LINE-BFC68BFC,Line_2174,Underground,46.05,110kV,15-04-16,4,Active,TRF-8DA04311,,TRF-40849596,
LINE-C811268A,Line_2175,Underground,3.46,10kV,05-12-02,5,Active,TRF-65C0BB75,,TRF-9098F318,
LINE-AF74CA37,Line_2176,Underground,13.31,10kV,03-10-22,72,Active,TRF-324D7BCA,,TRF-EE8EB8E2,
LINE-F32FF368,Line_2177,Overhead,18.25,110kV,02-03-15,27,Active,TRF-C78D1280,,TRF-F9A3E872,
LINE-4F5E55B0,Line_2178,Overhead,6.77,20kV,17-05-16,97,Active,TRF-D319344C,,TRF-9CE17F02,
LINE-EB8266CF,Line_2179,Underground,4.17,110kV,15-10-06,187,Active,,SUB-AB0AC15E,TRF-D35ECAB2,
LINE-61575AE7,Line_2180,Cable,13.68,110kV,29-07-04,51,Active,TRF-939DE894,,TRF-79C90EF0,
LINE-CB1544C5,Line_2181,Overhead,8.08,10kV,20-07-08,97,Active,TRF-75484DDF,,TRF-37B61C75,
LINE-77FE014E,Line_2182,Underground,38.16,20kV,23-06-18,90,Active,TRF-CFBBF746,,TRF-D2F7635B,
LINE-2CB6E9EF,Line_2183,Underground,40.85,10kV,11-02-12,92,Active,TRF-889D0013,,TRF-6E358CEE,
LINE-25492D25,Line_2184,Underground,38.56,20kV,22-03-17,137,Active,,SUB-B69A270A,TRF-E347FEEE,
LINE-1ACC7AA0,Line_2185,Cable,19.07,20kV,27-04-11,148,Active,TRF-E370D5BC,,TRF-2E23F36A,
LINE-25358A38,Line_2186,Cable,6.41,20kV,03-07-20,116,Under_Repair,TRF-F737FF89,,TRF-6E795249,
LINE-2375A1DF,Line_2187,Overhead,48.45,10kV,11-04-20,122,Active,TRF-4A7FB2F6,,TRF-50EAF192,
LINE-7F85DE48,Line_2188,Cable,29.41,10kV,17-12-20,83,Active,TRF-0A84101B,,TRF-44703B4B,
LINE-3E50BFC9,Line_2189,Underground,36.63,20kV,09-01-14,137,Active,TRF-6EC8265F,,,SUB-BC527554
LINE-D91DD742,Line_2190,Cable,13.14,20kV,11-06-13,17,Active,TRF-925C6BAE,,TRF-5D65B53D,
LINE-42AFB6DA,Line_2191,Underground,29.67,10kV,26-01-05,106,Active,TRF-D4181B4A,,TRF-66B22010,
LINE-1EA83AD6,Line_2192,Cable,24.67,20kV,15-12-01,81,Under_Repair,TRF-66B22010,,TRF-46E46E5D,
LINE-9F695D9F,Line_2193,Cable,9.04,10kV,05-10-06,94,Active,TRF-2EFD2BF0,,TRF-EA18190E,
LINE-D735DF4A,Line_2194,Overhead,1.33,10kV,23-08-02,185,Under_Repair,TRF-633BF690,,TRF-8FC412EE,
LINE-D6725280,Line_2195,Overhead,49.37,110kV,07-09-06,22,Active,TRF-2822380F,,TRF-57FCD670,
LINE-7B68B1F8,Line_2196,Underground,13.19,20kV,10-04-07,83,Active,TRF-14F16957,,TRF-2E4AB2B1,
LINE-5CDB6959,Line_2197,Overhead,32.67,10kV,23-09-19,175,Active,TRF-F533500E,,TRF-C881C0FF,
LINE-0EAE8AF3,Line_2198,Overhead,21.11,10kV,09-11-12,166,Active,TRF-8BF03934,,TRF-8646A9C9,
LINE-FA2F6819,Line_2199,Overhead,20.01,20kV,20-02-02,116,Active,TRF-A5902F4D,,TRF-E402DD3E,
LINE-6AA551FF,Line_2200,Overhead,10.81,20kV,25-06-22,53,Active,TRF-A5DCB551,,TRF-54840AD9,
LINE-7C1EEDAD,Line_2201,Cable,45.29,20kV,03-02-13,11,Under_Repair,TRF-10DE6469,,TRF-92ADAEC2,
LINE-ABB9626B,Line_2202,Cable,46.88,10kV,10-01-05,182,Active,TRF-AF225B11,,TRF-A047379E,
LINE-EEEAC383,Line_2203,Underground,30.95,110kV,21-10-20,59,Under_Repair,TRF-A96E1F13,,TRF-B7C1A947,
LINE-83A85243,Line_2204,Overhead,37.5,110kV,10-12-24,42,Active,TRF-304860EA,,TRF-B4F8519F,
LINE-6CBF499C,Line_2205,Underground,48.15,110kV,26-05-05,137,Active,TRF-4DCA33D8,,TRF-80B3CAB1,
LINE-CA4C6F90,Line_2206,Cable,29.21,20kV,30-03-00,122,Under_Repair,TRF-E34FF51F,,TRF-2D7E8F64,
LINE-82CCA1A8,Line_2207,Cable,8.56,110kV,12-02-24,188,Active,TRF-5A906FA4,,TRF-F533500E,
LINE-0DFDE265,Line_2208,Underground,33.39,10kV,05-10-01,62,Under_Repair,TRF-3F4A71D1,,TRF-4CA4AB1D,
LINE-CD53BBF6,Line_2209,Cable,15.98,10kV,11-04-21,122,Under_Repair,TRF-15A1CBB3,,TRF-2E23F36A,
LINE-EADCEC02,Line_2210,Underground,25.94,10kV,10-05-10,123,Active,TRF-B9DA8FAE,,TRF-14AF2EA3,
LINE-578B706A,Line_2211,Overhead,30.16,10kV,06-07-17,6,Active,TRF-56B0F9C6,,TRF-6135FC2B,
LINE-06E4B699,Line_2212,Underground,34.34,10kV,09-03-06,167,Active,TRF-324D7BCA,,TRF-ECD6590C,
LINE-70D87BF6,Line_2213,Underground,27.51,10kV,29-11-14,34,Under_Repair,TRF-11C0AE49,,TRF-0250A9D7,
LINE-43C81C99,Line_2214,Underground,29.35,10kV,25-08-10,129,Under_Repair,TRF-AE645FDA,,TRF-2E4EB046,
LINE-D7D4A91C,Line_2215,Overhead,13,20kV,01-05-07,82,Active,TRF-6D4018C6,,TRF-3FAC77FD,
LINE-8C48895F,Line_2216,Overhead,14.95,110kV,17-07-02,6,Active,TRF-60BE72A3,,TRF-21E50199,
LINE-77BB22D1,Line_2217,Underground,4.71,110kV,15-05-20,30,Active,TRF-83D9DD54,,TRF-8FC01369,
LINE-094684A2,Line_2218,Overhead,36.08,110kV,20-03-19,192,Under_Repair,TRF-24F095D5,,TRF-61EE2250,
LINE-94BA71FC,Line_2219,Cable,15.17,110kV,05-07-05,89,Under_Repair,TRF-EF9222E1,,TRF-7B4213B3,
LINE-92C0E984,Line_2220,Overhead,33.17,10kV,06-02-16,137,Active,TRF-974BDD7F,,TRF-BB2B85B9,
LINE-2D64ADF7,Line_2221,Underground,23.56,10kV,20-09-05,188,Active,TRF-308A15FF,,TRF-CDD97FCD,
LINE-F783AC12,Line_2222,Cable,48.51,20kV,24-09-15,32,Active,TRF-5598A61C,,TRF-B5AF16ED,
LINE-D92BC11B,Line_2223,Overhead,17.27,20kV,14-05-17,132,Active,TRF-9D232F90,,TRF-1F42D6D6,
LINE-5AE3254C,Line_2224,Underground,35.87,20kV,25-03-05,195,Under_Repair,TRF-A4C28329,,TRF-7562AD67,
LINE-9A87FAEB,Line_2225,Cable,3.54,10kV,16-05-07,19,Active,TRF-A2C378C8,,TRF-476AB673,
LINE-67DFC973,Line_2226,Cable,24.49,10kV,31-07-22,139,Under_Repair,TRF-3D94CC13,,TRF-5E3E0D34,
LINE-2B9E4636,Line_2227,Underground,21.29,20kV,15-11-05,133,Active,TRF-80B3CAB1,,TRF-56B0F9C6,
LINE-4E40089F,Line_2228,Cable,30.02,10kV,10-02-21,185,Active,TRF-22690B1F,,TRF-4A7FB2F6,
LINE-7EEB1145,Line_2229,Cable,39.19,110kV,19-12-22,110,Active,TRF-9D3755A8,,TRF-3C0C5B13,
LINE-889F789D,Line_2230,Overhead,22.83,110kV,17-01-08,33,Active,TRF-52EA6C7E,,TRF-E8F828CA,
LINE-F0494FB2,Line_2231,Overhead,22.84,110kV,07-07-03,12,Active,TRF-0671F876,,TRF-80BEBEAE,
LINE-47DED848,Line_2232,Underground,38.64,110kV,07-02-18,93,Under_Repair,TRF-4B642FDC,,TRF-A9A24E1A,
LINE-F02075CC,Line_2233,Cable,28.48,10kV,19-04-07,92,Active,TRF-5F8EAFCA,,TRF-B758B740,
LINE-FE27105A,Line_2234,Underground,42.8,10kV,23-12-02,80,Under_Repair,TRF-3DD704FC,,TRF-E8880513,
LINE-2ACB29BB,Line_2235,Underground,0.69,20kV,01-08-14,118,Active,TRF-69996A1C,,TRF-4BF8AC44,
LINE-6E10B60E,Line_2236,Overhead,41.03,110kV,18-07-15,187,Under_Repair,TRF-5E508577,,TRF-2BC3FB5A,
LINE-1E57AA84,Line_2237,Underground,47.35,10kV,14-01-01,35,Active,TRF-AF225B11,,TRF-EBC7171B,
LINE-0F33C4E8,Line_2238,Underground,12.87,110kV,26-06-15,106,Under_Repair,TRF-329A2F9C,,TRF-FEFB02A4,
LINE-67E3537F,Line_2239,Underground,4.21,110kV,01-03-00,112,Active,TRF-F067993C,,TRF-EF02224C,
LINE-34B6EB35,Line_2240,Cable,38.89,110kV,01-09-07,51,Under_Repair,TRF-EBFD2A7E,,TRF-6FDFD775,
LINE-2A8F22C2,Line_2241,Underground,42.84,10kV,22-07-12,36,Active,TRF-A2C378C8,,TRF-3DD704FC,
LINE-F0504802,Line_2242,Overhead,21.36,10kV,18-11-16,153,Active,TRF-48770BC8,,TRF-D954370F,
LINE-6E3DE17E,Line_2243,Underground,0.24,10kV,22-08-22,72,Active,TRF-0F32351C,,TRF-A7A964A3,
LINE-5A5C5A68,Line_2244,Cable,39.28,110kV,25-08-16,27,Active,TRF-67EFA29F,,TRF-003228DA,
LINE-4177A7EA,Line_2245,Underground,45.4,110kV,16-05-02,168,Active,TRF-C3B91D6E,,TRF-82EB2AD8,
LINE-693F529E,Line_2246,Overhead,15.93,10kV,23-12-07,182,Active,TRF-A7A964A3,,,SUB-4F94E9B4
LINE-4BE597E7,Line_2247,Overhead,46.45,20kV,24-09-21,150,Under_Repair,TRF-4AEBD16D,,TRF-3153E252,
LINE-8DC70C52,Line_2248,Cable,12.26,20kV,16-03-01,118,Active,TRF-48C7CBD5,,TRF-A1EB7EE2,
LINE-1214E8D1,Line_2249,Overhead,29.74,10kV,08-06-20,16,Active,TRF-045D0C4D,,TRF-1D582747,
LINE-D34A4360,Line_2250,Overhead,24.55,10kV,28-07-12,80,Under_Repair,TRF-0D995E45,,TRF-0A6F06FE,
LINE-410A79C7,Line_2251,Overhead,38.06,10kV,09-07-17,96,Active,TRF-8FC01369,,TRF-AF225B11,
LINE-32053ABB,Line_2252,Cable,24.63,110kV,04-09-14,34,Active,TRF-03B46EE8,,TRF-8F7BC6DF,
LINE-B060D631,Line_2253,Underground,37.6,10kV,02-08-22,89,Active,TRF-C700F5DB,,TRF-B001C8CB,
LINE-10DBD562,Line_2254,Cable,20.59,10kV,18-03-10,190,Active,TRF-1330C430,,,SUB-8DC649C6
LINE-889B8F18,Line_2255,Underground,26.81,10kV,06-09-17,69,Under_Repair,TRF-93EA9AD1,,TRF-F4A50547,
LINE-8B1AEF83,Line_2256,Cable,32.75,10kV,01-06-12,196,Active,TRF-50556735,,TRF-2B241732,
LINE-1458AE0B,Line_2257,Cable,11.08,10kV,25-01-07,18,Active,TRF-3CE3E202,,,SUB-C75EB6D8
LINE-EA8BD5EE,Line_2258,Overhead,31.6,10kV,15-08-07,181,Active,TRF-12A3C5AE,,TRF-064CB815,
LINE-BC58837F,Line_2259,Overhead,41.41,20kV,13-06-01,46,Active,TRF-513494A1,,TRF-C881C0FF,
LINE-99224D6C,Line_2260,Overhead,44.48,10kV,12-09-13,27,Active,TRF-C700F5DB,,TRF-3EC49850,
LINE-50B38819,Line_2261,Underground,39.7,10kV,25-05-18,103,Under_Repair,TRF-51A546C1,,TRF-A96E1F13,
LINE-061A6530,Line_2262,Cable,38.02,110kV,26-08-02,104,Active,TRF-939DE894,,TRF-1C74F5DD,
LINE-37D80D3D,Line_2263,Cable,33.66,110kV,14-04-14,85,Active,TRF-897234B4,,TRF-9D3755A8,
LINE-F73171E6,Line_2264,Overhead,5.43,10kV,24-04-05,114,Active,TRF-45DD0019,,TRF-8D0FD5FE,
LINE-576FE5F3,Line_2265,Overhead,44.18,10kV,22-02-15,177,Active,TRF-3D94CC13,,,SUB-39ABA805
LINE-64ED7073,Line_2266,Cable,47.71,10kV,02-12-12,53,Active,TRF-C482357A,,,SUB-9BA43355
LINE-F5DE859F,Line_2267,Overhead,7.29,10kV,03-11-08,188,Active,TRF-24D9AF51,,TRF-C5592629,
LINE-99C6F4C9,Line_2268,Cable,4.45,10kV,02-08-18,8,Active,TRF-28B18591,,TRF-E347FEEE,
LINE-D07E1A4F,Line_2269,Cable,23.19,10kV,14-07-04,178,Active,TRF-E90EE2A4,,TRF-BCAFA9D2,
LINE-B3762BFC,Line_2270,Underground,49.38,20kV,15-07-11,185,Active,TRF-2F2CE34B,,,SUB-C031CE7E
LINE-67884D15,Line_2271,Underground,9.02,10kV,07-06-11,119,Active,TRF-46E46E5D,,TRF-E0EFBB20,
LINE-72C1588F,Line_2272,Cable,39.44,10kV,06-02-17,154,Active,TRF-E26E95F5,,TRF-1A6D2F76,
LINE-D83942EB,Line_2273,Underground,18.89,20kV,22-01-14,175,Under_Repair,TRF-60201D81,,TRF-4B642FDC,
LINE-C3A5BFE3,Line_2274,Cable,30.24,10kV,17-08-00,168,Under_Repair,TRF-76404C11,,TRF-73DFBE29,
LINE-61E0F800,Line_2275,Underground,11.03,10kV,05-07-11,102,Under_Repair,TRF-889045B4,,TRF-0F2C99BE,
LINE-CB2593B7,Line_2276,Overhead,39.18,20kV,14-06-18,162,Active,TRF-1197061B,,TRF-D87B8125,
LINE-0BD03BAF,Line_2277,Overhead,26.79,20kV,11-02-09,24,Active,,SUB-716960EF,TRF-47CA2566,
LINE-192F42B2,Line_2278,Underground,30.26,10kV,15-09-02,99,Active,TRF-0499EBEE,,TRF-4DCA33D8,
LINE-17011486,Line_2279,Underground,28.68,20kV,14-05-13,137,Active,TRF-B157CFA1,,TRF-97D00D87,
LINE-689708EB,Line_2280,Underground,45.63,20kV,28-04-20,158,Active,TRF-AE1BF7FB,,TRF-018D0C8D,
LINE-AA24D996,Line_2281,Overhead,30.58,110kV,22-11-11,154,Active,TRF-6FEAA59A,,TRF-D87B8125,
LINE-CC4952E5,Line_2282,Cable,13.29,20kV,19-10-18,30,Active,TRF-4DCD3A3F,,TRF-9F50C56E,
LINE-B5774811,Line_2283,Cable,32.82,10kV,01-06-17,96,Under_Repair,TRF-D06C5D7E,,TRF-4A1A3F11,
LINE-8DC92970,Line_2284,Underground,3.91,400kV,21-03-08,43,Active,,SUB-2362C85A,TRF-14AF2EA3,
LINE-5CE3EC1D,Line_2285,Overhead,13.77,10kV,20-04-04,166,Active,TRF-3724A5F6,,TRF-4420D8C6,
LINE-ACA1ACC1,Line_2286,Overhead,33.33,10kV,11-06-09,111,Under_Repair,TRF-D361CC44,,TRF-A55B1271,
LINE-03041F51,Line_2287,Overhead,7.9,10kV,13-02-22,38,Active,TRF-0A2470FD,,TRF-5D9D0770,
LINE-E3D5991F,Line_2288,Cable,29.95,110kV,11-05-03,183,Active,TRF-6486FC34,,TRF-A4C28329,
LINE-CF794165,Line_2289,Underground,22.12,110kV,23-08-14,126,Active,TRF-BBA38FB4,,TRF-261E4FE7,
LINE-C32F583F,Line_2290,Cable,48.86,20kV,04-02-23,157,Active,TRF-D3CC8B55,,TRF-69F6448D,
LINE-D6AE5DD3,Line_2291,Cable,13.18,20kV,07-07-11,98,Active,TRF-DA029BBA,,TRF-374D10EB,
LINE-99F1B855,Line_2292,Cable,30.19,110kV,21-11-18,131,Active,TRF-2671748C,,TRF-A96E1F13,
LINE-3301E8A4,Line_2293,Underground,48.15,20kV,23-10-05,23,Under_Repair,TRF-5C975C8A,,TRF-6C9C8571,
LINE-622C95C8,Line_2294,Cable,10.56,110kV,11-10-13,180,Active,TRF-3069DA58,,TRF-BFB5F227,
LINE-3E6E38AC,Line_2295,Underground,36.99,20kV,06-07-13,150,Active,TRF-6FDFD775,,TRF-741A0C2E,
LINE-0B9C9224,Line_2296,Underground,47.53,10kV,27-08-22,189,Active,TRF-4A7FB2F6,,TRF-30E07BC5,
LINE-0D4080B5,Line_2297,Cable,44.97,10kV,28-07-09,62,Under_Repair,TRF-AB696DB6,,TRF-B7B91F72,
LINE-30A5FA5D,Line_2298,Overhead,8,110kV,04-10-03,97,Active,TRF-897234B4,,TRF-958E664E,
LINE-3B1AB8F4,Line_2299,Overhead,4.43,10kV,18-10-06,27,Active,TRF-44AD8D9F,,TRF-E680F66A,
LINE-44E1D5A7,Line_2300,Cable,32.09,110kV,29-09-06,191,Active,TRF-4B642FDC,,TRF-73F7C616,
LINE-CB12EA4F,Line_2301,Overhead,43.53,10kV,10-11-01,92,Active,TRF-3C7E72AC,,TRF-04032B1A,
LINE-6A90B544,Line_2302,Underground,43.28,10kV,22-10-00,154,Active,TRF-26116DBA,,TRF-E7C33537,
LINE-58C9D031,Line_2303,Cable,37.55,20kV,30-01-08,196,Active,TRF-A9A9198F,,TRF-26C5FC52,
LINE-2F93D035,Line_2304,Overhead,46.82,110kV,01-10-18,16,Under_Repair,TRF-2C08C4F9,,TRF-50556735,
LINE-CAE4AAE2,Line_2305,Overhead,2.59,10kV,15-02-17,163,Active,TRF-9098F318,,TRF-83D9DD54,
LINE-7C0AA178,Line_2306,Underground,32.16,10kV,03-03-15,184,Active,TRF-D954370F,,TRF-83515389,
LINE-62CD096A,Line_2307,Overhead,4.38,110kV,18-06-12,24,Active,TRF-EA2F459C,,TRF-47070067,
LINE-37C2EDAB,Line_2308,Overhead,47.33,10kV,13-08-12,139,Active,TRF-9098F318,,TRF-AFB0147D,
LINE-28F9C7DE,Line_2309,Overhead,41.28,10kV,22-06-21,108,Active,TRF-308A15FF,,TRF-0CC40B48,
LINE-67B374C4,Line_2310,Underground,10.48,10kV,24-12-14,185,Active,TRF-766B76A3,,TRF-49D04B33,
LINE-849E283A,Line_2311,Cable,1.71,10kV,15-05-16,151,Active,TRF-A09858AB,,TRF-E90EE2A4,
LINE-491D721E,Line_2312,Overhead,35.94,110kV,03-06-01,173,Active,,SUB-93BD374B,TRF-51A546C1,
LINE-B0DF10F7,Line_2313,Cable,29.22,10kV,19-11-21,174,Under_Repair,TRF-F816A9E5,,TRF-304860EA,
LINE-8A000F2F,Line_2314,Underground,18.28,110kV,08-01-15,34,Active,,SUB-AB0AC15E,TRF-E8880513,
LINE-217EE418,Line_2315,Cable,47.4,10kV,07-05-24,164,Active,TRF-374D10EB,,TRF-6FEAA59A,
LINE-D2EB23A0,Line_2316,Underground,29.71,20kV,02-02-24,152,Active,,SUB-F98EAA69,TRF-495F8566,
LINE-E49E6C16,Line_2317,Underground,6.46,10kV,27-04-03,30,Active,TRF-270D6A38,,TRF-DA029BBA,
LINE-646811C7,Line_2318,Overhead,43.86,20kV,12-04-16,186,Active,TRF-44207EA1,,TRF-C3B91D6E,
LINE-50AEB4FB,Line_2319,Underground,12.42,10kV,19-03-22,32,Active,TRF-71A27110,,TRF-EE8EB8E2,
LINE-4940BD38,Line_2320,Cable,45.71,20kV,21-05-07,88,Active,TRF-1A21E2A0,,TRF-3724A5F6,
LINE-5EB3F240,Line_2321,Overhead,24.16,10kV,20-04-21,7,Under_Repair,TRF-261E4FE7,,TRF-74D6508D,
LINE-69EDC4B9,Line_2322,Cable,11.16,20kV,25-10-07,93,Active,TRF-E8880513,,TRF-E90EE2A4,
LINE-C5466F03,Line_2323,Overhead,11.07,20kV,02-07-04,7,Active,TRF-AF05ECA9,,TRF-B96CAB5D,
LINE-82D2AD13,Line_2324,Overhead,24.75,10kV,14-09-03,161,Active,TRF-A09858AB,,TRF-08413469,
LINE-28898DAA,Line_2325,Overhead,32.52,20kV,20-11-12,57,Under_Repair,TRF-A4A327C2,,TRF-6135FC2B,
LINE-17618233,Line_2326,Overhead,47.12,110kV,11-05-07,107,Active,TRF-69F6448D,,TRF-E6D65F6E,
LINE-660F6193,Line_2327,Underground,26.85,20kV,19-04-24,195,Active,TRF-2F2CE34B,,,SUB-2A63C9C8
LINE-CBF86AEF,Line_2328,Overhead,14.6,10kV,30-08-22,4,Under_Repair,TRF-AB696DB6,,TRF-C78BD4D4,
LINE-93275DD7,Line_2329,Underground,37.68,110kV,02-01-07,159,Active,TRF-851B820C,,TRF-C0F0C371,
LINE-96084F18,Line_2330,Overhead,7.65,20kV,11-11-13,38,Active,TRF-87200CF4,,TRF-D2F0FCD6,
LINE-F6C14D2B,Line_2331,Overhead,45.09,10kV,11-12-10,25,Active,TRF-DD2F69BC,,TRF-46072055,
LINE-161503E5,Line_2332,Cable,19.36,20kV,30-03-13,9,Active,TRF-10D481BC,,TRF-D63FE7A6,
LINE-D699CC3C,Line_2333,Overhead,39.58,10kV,14-02-17,189,Active,TRF-E52892A6,,,SUB-4F94E9B4
LINE-CA1FB52B,Line_2334,Cable,42.14,20kV,06-03-10,33,Under_Repair,TRF-C07CA514,,TRF-C45B2847,
LINE-21683628,Line_2335,Underground,40.18,110kV,16-06-03,155,Active,,SUB-77EE3F2A,TRF-5D3B016D,
LINE-82BA0F33,Line_2336,Overhead,29.78,20kV,04-06-22,42,Active,TRF-4DCD3A3F,,TRF-4444B3C3,
LINE-BD643A46,Line_2337,Overhead,30.6,10kV,25-04-12,184,Under_Repair,TRF-324D7BCA,,TRF-FBDFA611,
LINE-6C508DCA,Line_2338,Overhead,14.16,20kV,17-10-16,18,Active,TRF-D76F1C7E,,TRF-682AF986,
LINE-058F7E3D,Line_2339,Underground,46.32,110kV,14-02-18,189,Active,TRF-FB140D71,,TRF-077262F8,
LINE-1CEA1099,Line_2340,Underground,41,10kV,13-03-11,163,Active,TRF-B7ACA090,,TRF-2EFD2BF0,
LINE-07B5CB4D,Line_2341,Underground,7.39,10kV,08-09-12,168,Under_Repair,TRF-045D0C4D,,TRF-53B774E8,
LINE-426740B9,Line_2342,Underground,33.64,20kV,11-04-04,101,Active,TRF-4A1A3F11,,TRF-925C6BAE,
LINE-BEA36D7F,Line_2343,Cable,23.5,20kV,08-04-23,42,Active,,SUB-716960EF,TRF-6ED38843,
LINE-F37D24BE,Line_2344,Cable,17.43,10kV,31-12-16,124,Active,TRF-DF673EA2,,TRF-08ABDB77,
LINE-3551FEB5,Line_2345,Overhead,40.29,10kV,29-02-08,82,Under_Repair,TRF-CA866BB8,,TRF-52EA6C7E,
LINE-1779F29C,Line_2346,Overhead,4.23,10kV,05-09-16,52,Active,TRF-F27657EC,,TRF-44703B4B,
LINE-62FF78BE,Line_2347,Underground,31.51,20kV,26-08-01,126,Active,TRF-80D15076,,TRF-4C231113,
